property_id,location,property_type,bedrooms,bathrooms,square_feet,year_built,parking,furnished_status,amenities,latitude,longitude,price
1730,Malindi,Townhouse,6,4,1047,2018,0,Unfurnished,"Gym, Pool, Security",-3.19901,40.115961,6470529
1731,Kisumu,House,4,1,3034,2023,3,Unfurnished,"Security, Playground, Garden, Pool",-0.061663,34.728511,26919587
1732,Mombasa,Bungalow,2,3,1814,2019,2,Furnished,Garden,-3.998437,39.704,13786860
1733,Garissa,Apartment,3,5,3171,2021,2,Semi-Furnished,"Garden, Parking",-0.435799,39.695779,14870110
1734,Naivasha,Townhouse,2,2,1264,2021,0,Furnished,"Security, Playground, Garden, Pool",-0.713168,36.414849,6868042
1735,Thika,Townhouse,6,1,3118,2022,0,Unfurnished,"Pool, Garden, Playground, Parking",-1.076444,37.107627,16160379
1736,Malindi,Bungalow,5,5,2733,2019,1,Furnished,Pool,-3.19359,40.152343,20431769
1737,Wajir,House,6,2,2078,2018,2,Semi-Furnished,"Security, Parking",1.77034,40.023028,9985910
1738,Naivasha,Villa,1,3,1703,2019,3,Unfurnished,"Security, Playground",-0.722902,36.443402,9130838
1739,Naivasha,Apartment,6,4,803,2021,3,Semi-Furnished,"Pool, Garden, Gym, Playground",-0.754861,36.408586,5534113
1740,Nakuru,Townhouse,3,2,931,2023,0,Unfurnished,"Gym, Security, Pool",-0.350726,36.066335,6143514
1741,Malindi,House,6,4,3488,2019,3,Unfurnished,"Playground, Parking, Pool, Security",-3.196304,40.078811,27122752
1742,Garissa,House,1,4,985,2021,1,Semi-Furnished,"Parking, Security, Gym",-0.448829,39.679889,3859153
1743,Kisumu,Bungalow,1,4,3914,2020,0,Unfurnished,"Gym, Pool, Playground, Garden",-0.077203,34.802222,29346973
1744,Wajir,Townhouse,6,4,1585,2019,3,Unfurnished,"Security, Playground",1.795724,40.026867,7668783
1745,Mombasa,Apartment,1,3,1026,2019,1,Furnished,Garden,-4.066193,39.631168,9188102
1746,Wajir,Bungalow,1,2,1605,2018,1,Semi-Furnished,Garden,1.724128,40.097248,6017635
1747,Garissa,Apartment,6,3,2699,2019,3,Semi-Furnished,"Security, Parking, Garden",-0.502781,39.677143,11257541
1748,Garissa,Apartment,1,3,1175,2022,3,Unfurnished,"Garden, Pool, Gym, Security",-0.41545,39.663291,6406930
1749,Naivasha,Apartment,5,1,3026,2022,1,Unfurnished,"Security, Pool, Playground, Parking",-0.746399,36.416144,22488580
1750,Thika,Townhouse,4,1,2149,2020,0,Unfurnished,"Playground, Pool, Gym, Garden",-0.984679,37.086164,15812842
1751,Nairobi,Townhouse,6,2,2214,2019,3,Furnished,"Parking, Security, Gym, Garden",-1.261758,36.832742,22293657
1752,Malindi,Townhouse,4,3,3344,2018,2,Furnished,Parking,-3.255028,40.151676,22644288
1753,Nakuru,Villa,5,4,1538,2023,1,Unfurnished,"Garden, Pool, Parking, Playground",-0.291653,36.087726,9150173
1754,Naivasha,Apartment,2,5,2902,2020,0,Unfurnished,"Garden, Playground",-0.668568,36.452717,19115090
1755,Kisumu,House,6,3,2787,2022,1,Furnished,"Security, Garden",-0.050213,34.72297,17750083
1756,Garissa,Townhouse,5,5,2897,2022,2,Furnished,"Gym, Garden, Security",-0.497843,39.665615,16303424
1757,Eldoret,Villa,1,2,1221,2021,3,Unfurnished,"Parking, Garden, Gym",0.493009,35.243924,6639676
1758,Naivasha,Townhouse,1,5,2693,2024,2,Unfurnished,"Playground, Security",-0.680756,36.416025,19059931
1759,Malindi,Apartment,3,3,1901,2018,1,Unfurnished,Playground,-3.230728,40.080116,11331503
1760,Naivasha,House,5,1,477,2023,3,Furnished,"Gym, Security",-0.667843,36.424703,2935681
1761,Nairobi,Townhouse,4,2,918,2021,3,Unfurnished,"Security, Playground",-1.258625,36.868929,8607654
1762,Nakuru,Bungalow,2,4,1495,2018,0,Unfurnished,Garden,-0.320743,36.067953,11010943
1763,Nairobi,Apartment,6,4,895,2021,2,Unfurnished,"Playground, Security",-1.263659,36.832218,12010176
1764,Thika,Townhouse,3,5,1620,2024,0,Furnished,"Playground, Pool, Garden, Parking",-1.06019,37.113599,11328312
1765,Kisumu,Bungalow,2,1,3948,2024,0,Unfurnished,"Pool, Gym, Playground, Parking",-0.061289,34.81501,28109201
1766,Nairobi,Townhouse,5,3,3991,2018,1,Unfurnished,"Parking, Gym",-1.307701,36.807376,32491856
1767,Thika,Apartment,4,3,1175,2024,3,Furnished,"Security, Playground, Gym, Garden",-1.065226,37.105506,7176460
1768,Mombasa,Villa,1,5,2564,2024,0,Unfurnished,"Gym, Parking, Pool",-4.009852,39.663748,24250828
1769,Malindi,Bungalow,1,3,2429,2018,1,Furnished,"Garden, Pool, Gym",-3.211509,40.116776,14557408
1770,Mombasa,Apartment,3,3,548,2018,1,Semi-Furnished,"Parking, Security, Garden",-4.067844,39.688296,5945057
1771,Malindi,House,2,3,456,2020,1,Semi-Furnished,"Parking, Pool, Security",-3.180668,40.131366,3553880
1772,Nairobi,Apartment,4,5,470,2021,0,Unfurnished,"Parking, Garden, Security",-1.257375,36.802163,5248144
1773,Thika,Bungalow,5,5,925,2023,1,Semi-Furnished,"Garden, Parking",-1.063832,37.116234,7047612
1774,Mombasa,House,5,5,2150,2019,3,Semi-Furnished,"Pool, Security",-4.050082,39.655861,19375710
1775,Nakuru,Townhouse,5,2,2127,2022,0,Unfurnished,"Garden, Parking, Playground, Security",-0.345043,36.05048,12591569
1776,Nakuru,Apartment,1,1,2099,2019,0,Furnished,"Gym, Pool, Garden",-0.304541,36.093068,14135803
1777,Kisumu,Townhouse,6,2,682,2022,3,Semi-Furnished,"Gym, Garden",-0.126336,34.722592,5211684
1778,Naivasha,Bungalow,3,2,701,2022,1,Furnished,"Security, Pool, Parking, Gym",-0.749321,36.428072,5622938
1779,Garissa,House,5,4,3647,2023,2,Unfurnished,"Garden, Security, Pool, Playground",-0.448479,39.673827,20512183
1780,Garissa,Apartment,4,1,1771,2024,2,Furnished,"Security, Garden, Playground, Pool",-0.428233,39.650146,9565102
1781,Malindi,Townhouse,6,2,3687,2020,0,Semi-Furnished,"Garden, Parking",-3.180123,40.129481,24657675
1782,Nakuru,Bungalow,6,1,1169,2020,3,Unfurnished,"Pool, Security, Parking",-0.314162,36.056298,8018357
1783,Mombasa,Bungalow,2,1,3529,2020,2,Semi-Furnished,"Garden, Pool, Gym, Parking",-4.084696,39.700704,36948182
1784,Eldoret,Bungalow,6,3,1130,2022,1,Semi-Furnished,"Garden, Pool",0.489292,35.288172,6843250
1785,Nairobi,House,3,1,1194,2019,0,Unfurnished,"Gym, Garden, Pool, Security",-1.305326,36.857565,14364364
1786,Nakuru,House,2,2,1853,2020,0,Unfurnished,Garden,-0.346286,36.079083,10813428
1787,Wajir,Villa,2,4,2837,2019,1,Furnished,"Gym, Security, Parking",1.784734,40.107349,9671040
1788,Nakuru,Apartment,1,1,3673,2021,3,Furnished,Gym,-0.300834,36.1059,28289173
1789,Mombasa,House,3,3,3335,2022,3,Furnished,"Gym, Playground, Pool, Security",-4.052944,39.66304,27006680
1790,Nairobi,Apartment,1,4,1750,2018,0,Furnished,"Playground, Security, Gym, Parking",-1.325391,36.828729,22175200
1791,Nakuru,Townhouse,5,1,3170,2023,3,Semi-Furnished,"Parking, Pool",-0.309525,36.108104,21296468
1792,Wajir,Villa,3,1,827,2022,2,Unfurnished,Garden,1.770919,40.068426,3246931
1793,Kisumu,Apartment,4,4,2748,2019,2,Furnished,"Gym, Security, Garden",-0.070216,34.776268,21897054
1794,Malindi,Apartment,4,1,3638,2024,2,Furnished,"Security, Parking, Pool",-3.177252,40.158981,29009232
1795,Eldoret,Bungalow,5,1,2868,2020,3,Furnished,"Parking, Gym, Security, Playground",0.540489,35.289093,22847456
1796,Mombasa,Villa,6,1,3677,2022,2,Semi-Furnished,"Pool, Parking, Garden, Security",-4.034456,39.65959,33968039
1797,Eldoret,House,5,1,3913,2022,1,Furnished,"Parking, Garden, Gym, Pool",0.489798,35.265876,28630557
1798,Nairobi,Villa,2,3,3519,2020,0,Furnished,"Pool, Playground",-1.329676,36.775404,44134011
1799,Mombasa,Bungalow,2,4,752,2018,1,Unfurnished,"Parking, Security",-4.053882,39.64523,6857907
1800,Wajir,Townhouse,6,3,693,2019,3,Unfurnished,"Pool, Security",1.781858,40.116567,3265693
1801,Naivasha,Apartment,1,1,1410,2023,3,Furnished,Gym,-0.740767,36.427641,10414150
1802,Garissa,House,5,1,782,2021,3,Unfurnished,"Garden, Pool",-0.43558,39.655165,4727570
1803,Mombasa,House,2,2,1700,2023,3,Furnished,Garden,-4.010469,39.705059,19204300
1804,Malindi,Bungalow,2,2,1267,2021,1,Semi-Furnished,Garden,-3.244238,40.132141,9718971
1805,Mombasa,Apartment,3,3,3210,2022,3,Unfurnished,"Parking, Playground, Security",-4.018279,39.634281,28652646
1806,Mombasa,Apartment,1,1,1154,2021,3,Furnished,"Gym, Pool",-4.051955,39.618277,8888864
1807,Garissa,Bungalow,2,3,3748,2018,3,Semi-Furnished,Playground,-0.468258,39.611157,18027362
1808,Nairobi,Apartment,1,2,403,2018,0,Semi-Furnished,"Parking, Gym, Garden",-1.291118,36.85719,4932131
1809,Kisumu,Villa,3,1,793,2021,2,Unfurnished,Security,-0.139174,34.73975,7149616
1810,Naivasha,Apartment,5,5,1216,2018,0,Furnished,"Gym, Playground, Security, Parking",-0.680571,36.408447,8741196
1811,Garissa,Villa,3,5,1967,2019,1,Furnished,"Garden, Security",-0.436711,39.61461,9939676
1812,Naivasha,House,4,1,1674,2023,0,Semi-Furnished,Playground,-0.695411,36.461529,10391854
1813,Nakuru,Villa,1,4,3884,2020,3,Furnished,"Gym, Garden, Playground",-0.289555,36.069634,23986988
1814,Eldoret,Townhouse,4,4,3876,2023,1,Unfurnished,"Garden, Parking, Gym",0.513326,35.229587,20966056
1815,Mombasa,Townhouse,1,4,1539,2021,1,Semi-Furnished,"Pool, Parking, Security",-4.039365,39.65735,17267852
1816,Nakuru,Villa,3,1,1515,2022,3,Semi-Furnished,Security,-0.344382,36.105231,13515345
1817,Garissa,Apartment,4,2,3990,2018,0,Unfurnished,"Security, Garden, Playground",-0.409796,39.630774,20987203
1818,Garissa,Townhouse,3,4,522,2019,0,Furnished,Garden,-0.478594,39.614251,2747083
1819,Malindi,Bungalow,1,5,2480,2023,0,Semi-Furnished,"Security, Garden, Gym, Pool",-3.20144,40.08163,15071760
1820,Wajir,House,4,1,2311,2019,1,Semi-Furnished,"Gym, Playground, Pool, Parking",1.724293,40.071593,9192430
1821,Nairobi,Bungalow,4,2,3870,2024,3,Unfurnished,Garden,-1.242311,36.828604,36914224
1822,Naivasha,House,1,5,1648,2019,0,Semi-Furnished,Playground,-0.67982,36.473747,8231726
1823,Nakuru,Villa,5,5,2335,2022,2,Unfurnished,"Pool, Parking",-0.260265,36.087449,20315977
1824,Eldoret,Villa,1,2,2988,2023,2,Unfurnished,"Parking, Security, Garden, Gym",0.541146,35.278991,20245096
1825,Nairobi,Bungalow,6,4,1585,2018,1,Unfurnished,"Parking, Security, Gym, Pool",-1.327736,36.780847,16632592
1826,Wajir,Bungalow,1,4,3232,2018,1,Semi-Furnished,"Garden, Parking, Security, Pool",1.783618,40.034974,15216064
1827,Eldoret,Apartment,6,3,3070,2021,1,Unfurnished,"Playground, Parking",0.478956,35.300702,22676370
1828,Naivasha,Bungalow,6,2,1775,2019,2,Semi-Furnished,"Pool, Parking",-0.701078,36.460329,12540336
1829,Garissa,Apartment,6,3,2666,2020,1,Furnished,"Gym, Garden, Security",-0.417974,39.614885,9958993
1830,Garissa,Bungalow,6,3,3056,2024,2,Semi-Furnished,"Gym, Pool",-0.425237,39.654085,14785035
1831,Mombasa,Townhouse,5,1,1745,2018,3,Semi-Furnished,"Garden, Pool, Parking",-4.023553,39.628889,16281779
1832,Malindi,Townhouse,1,3,2576,2022,0,Unfurnished,"Security, Garden, Gym",-3.210126,40.108241,14216480
1833,Kisumu,Villa,3,2,1034,2019,3,Semi-Furnished,"Garden, Pool, Parking",-0.059252,34.774301,10039039
1834,Nairobi,Bungalow,6,3,3456,2022,3,Unfurnished,"Garden, Gym, Parking, Playground",-1.299829,36.794657,42381657
1835,Malindi,Apartment,6,4,1953,2018,3,Semi-Furnished,Security,-3.210939,40.099257,13304265
1836,Mombasa,Townhouse,4,1,3147,2021,0,Unfurnished,"Gym, Parking",-4.029428,39.650317,26729060
1837,Mombasa,Bungalow,1,5,835,2021,2,Furnished,"Playground, Parking, Gym",-4.017142,39.711902,7229731
1838,Garissa,Apartment,1,5,2379,2024,0,Semi-Furnished,Playground,-0.486181,39.681704,9618854
1839,Wajir,Villa,2,4,519,2024,3,Semi-Furnished,"Parking, Security, Gym, Playground",1.793259,40.039248,2236244
1840,Thika,Bungalow,3,2,3038,2024,2,Furnished,"Pool, Garden",-1.060654,37.026142,15677140
1841,Malindi,Bungalow,5,3,1221,2023,2,Semi-Furnished,"Playground, Parking, Gym, Pool",-3.26049,40.118956,9434057
1842,Eldoret,Townhouse,3,1,915,2019,3,Unfurnished,Playground,0.561057,35.232687,5514585
1843,Thika,Townhouse,4,4,1886,2024,3,Semi-Furnished,"Parking, Garden, Pool, Gym",-1.063559,37.11165,12069625
1844,Nakuru,House,3,1,3258,2023,3,Semi-Furnished,"Parking, Garden, Pool",-0.336691,36.058194,20222344
1845,Malindi,Apartment,6,4,1374,2021,2,Furnished,"Garden, Security",-3.19635,40.086035,9901980
1846,Kisumu,Townhouse,6,1,3021,2018,0,Semi-Furnished,Garden,-0.093978,34.730002,20716234
1847,Thika,House,5,4,3308,2022,0,Semi-Furnished,"Gym, Garden",-1.034103,37.076271,21471396
1848,Malindi,Bungalow,2,5,2426,2020,1,Furnished,"Gym, Pool, Playground, Parking",-3.201844,40.154515,17126202
1849,Eldoret,Apartment,5,3,2419,2023,2,Semi-Furnished,"Gym, Security, Parking",0.476619,35.223435,13366661
1850,Eldoret,Bungalow,5,2,613,2019,0,Furnished,"Playground, Gym, Pool, Parking",0.474912,35.29024,4743799
1851,Kisumu,Villa,4,2,1039,2021,2,Semi-Furnished,"Gym, Pool, Playground, Security",-0.129556,34.811935,10212316
1852,Eldoret,House,2,2,1607,2019,1,Semi-Furnished,"Gym, Parking, Playground",0.5657,35.261983,11857178
1853,Wajir,Villa,3,4,1031,2024,3,Furnished,Security,1.710549,40.023556,3887261
1854,Nairobi,Villa,2,2,3941,2019,1,Unfurnished,"Playground, Parking, Pool, Garden",-1.326403,36.792397,39963113
1855,Mombasa,Apartment,4,1,1085,2018,3,Unfurnished,"Security, Pool, Playground, Parking",-4.076902,39.70157,12100857
1856,Thika,Bungalow,1,2,3053,2018,2,Semi-Furnished,Pool,-1.035103,37.035303,15017263
1857,Nakuru,House,6,4,1192,2018,0,Furnished,"Security, Parking",-0.259298,36.044451,8957588
1858,Kisumu,Townhouse,4,5,1223,2021,2,Furnished,"Garden, Parking",-0.138482,34.789787,10257869
1859,Nakuru,House,3,3,855,2021,0,Furnished,"Security, Gym, Garden, Pool",-0.272536,36.116766,5542347
1860,Malindi,Townhouse,4,3,647,2018,0,Semi-Furnished,Pool,-3.216053,40.099706,4887592
1861,Kisumu,Villa,2,1,996,2021,2,Furnished,"Parking, Security, Gym, Pool",-0.103455,34.769344,9240492
1862,Naivasha,Villa,1,4,2815,2020,2,Unfurnished,"Pool, Security, Parking",-0.706664,36.442161,17364958
1863,Garissa,Villa,2,3,1076,2023,2,Semi-Furnished,"Parking, Security",-0.458406,39.652015,6031274
1864,Nairobi,Apartment,5,3,3757,2024,3,Semi-Furnished,"Garden, Gym",-1.251642,36.868619,39795214
1865,Mombasa,Apartment,3,5,1604,2020,1,Unfurnished,"Gym, Garden, Pool",-4.035359,39.664725,14330508
1866,Mombasa,Townhouse,2,5,1855,2020,3,Semi-Furnished,"Security, Parking, Pool",-4.01227,39.62291,16129997
1867,Malindi,Villa,6,1,973,2023,1,Furnished,Gym,-3.259254,40.080877,7285483
1868,Naivasha,Townhouse,4,1,1325,2018,2,Unfurnished,"Playground, Parking",-0.681212,36.423038,8914185
1869,Thika,Bungalow,6,2,3010,2020,0,Unfurnished,"Pool, Garden",-1.057488,37.042495,22220529
1870,Nakuru,Bungalow,3,4,2671,2023,2,Unfurnished,"Playground, Security, Parking",-0.311633,36.069447,22285802
1871,Kisumu,Townhouse,2,5,1290,2024,1,Semi-Furnished,Security,-0.091894,34.718583,11384300
1872,Naivasha,House,5,3,1395,2019,2,Semi-Furnished,"Garden, Parking, Playground, Pool",-0.71856,36.478091,8061876
1873,Naivasha,Bungalow,1,4,1350,2018,3,Furnished,"Playground, Security, Gym, Pool",-0.735852,36.390899,7149902
1874,Nakuru,Bungalow,5,4,780,2019,3,Furnished,"Gym, Garden",-0.291169,36.100346,6068420
1875,Garissa,Bungalow,3,4,2168,2021,2,Unfurnished,"Security, Playground, Parking, Pool",-0.419956,39.61556,12105410
1876,Nairobi,Villa,2,2,3448,2020,0,Furnished,Pool,-1.269543,36.804994,41349811
1877,Mombasa,Townhouse,3,3,2882,2019,0,Unfurnished,"Playground, Garden, Parking, Pool",-4.010068,39.674295,22426843
1878,Nairobi,Bungalow,2,2,3384,2021,2,Unfurnished,Playground,-1.244871,36.855983,40001254
1879,Nakuru,Villa,2,4,663,2023,2,Furnished,"Gym, Garden, Pool",-0.286503,36.070851,4470051
1880,Kisumu,Bungalow,5,5,917,2023,1,Semi-Furnished,Security,-0.072263,34.726279,6277100
1881,Mombasa,Bungalow,5,3,954,2021,3,Furnished,Pool,-4.063802,39.673584,9477903
1882,Naivasha,Villa,1,2,2311,2019,3,Semi-Furnished,"Gym, Security, Pool, Parking",-0.69392,36.469296,13367104
1883,Thika,House,4,4,925,2020,3,Unfurnished,"Garden, Gym, Security",-1.073586,37.107905,5761300
1884,Mombasa,Townhouse,1,4,639,2020,3,Semi-Furnished,"Playground, Gym",-4.074271,39.646199,7254116
1885,Mombasa,House,4,4,1599,2022,1,Unfurnished,Garden,-4.076517,39.694745,15973940
1886,Wajir,Villa,2,5,1237,2019,3,Unfurnished,Garden,1.793281,40.092536,4607183
1887,Naivasha,House,1,4,1387,2023,2,Unfurnished,"Security, Parking, Playground, Pool",-0.711731,36.428766,7007121
1888,Nakuru,Townhouse,5,1,410,2018,3,Semi-Furnished,"Pool, Security",-0.290689,36.106928,4072371
1889,Kisumu,Townhouse,6,5,2061,2023,1,Unfurnished,"Gym, Garden, Security, Parking",-0.122336,34.722801,18214130
1890,Naivasha,Townhouse,3,3,2898,2020,0,Furnished,"Gym, Parking, Garden",-0.742438,36.396234,21507129
1891,Nakuru,Bungalow,6,2,1784,2023,3,Furnished,Parking,-0.27315,36.129954,11656161
1892,Wajir,House,3,5,3570,2021,1,Unfurnished,"Gym, Security, Garden",1.776775,40.082353,13199124
1893,Wajir,Townhouse,3,5,2514,2020,3,Semi-Furnished,Security,1.760328,40.089557,9541966
1894,Garissa,Bungalow,2,2,968,2018,0,Furnished,"Pool, Parking",-0.43143,39.625321,4695198
1895,Naivasha,Villa,4,3,3080,2019,3,Furnished,"Garden, Security, Gym",-0.743795,36.405053,21458422
1896,Kisumu,Bungalow,5,5,1242,2018,0,Unfurnished,"Garden, Pool, Gym, Playground",-0.065882,34.765876,12208582
1897,Garissa,Apartment,2,3,3351,2021,2,Furnished,"Pool, Security",-0.411524,39.625983,12306157
1898,Thika,Villa,3,5,1049,2023,3,Unfurnished,Parking,-1.011597,37.039973,6943631
1899,Naivasha,House,1,5,3899,2024,2,Semi-Furnished,"Playground, Garden, Parking",-0.732117,36.461165,24580066
1900,Nakuru,Villa,4,2,2224,2020,0,Furnished,Parking,-0.255383,36.042606,18366361
1901,Naivasha,Townhouse,4,1,1365,2020,0,Unfurnished,"Playground, Security, Garden",-0.762046,36.448654,9548571
1902,Mombasa,Bungalow,4,2,892,2024,3,Semi-Furnished,"Playground, Gym, Garden",-4.0141,39.621025,8105095
1903,Nakuru,Apartment,6,2,2171,2023,2,Semi-Furnished,Parking,-0.315337,36.059284,13020508
1904,Wajir,Apartment,1,3,735,2020,2,Semi-Furnished,"Parking, Security",1.709116,40.070744,3200671
1905,Mombasa,House,4,2,574,2020,0,Unfurnished,"Garden, Gym",-4.065278,39.625829,5129989
1906,Eldoret,Bungalow,6,4,1910,2020,1,Unfurnished,Garden,0.550963,35.24685,15461710
1907,Nairobi,Townhouse,6,3,1704,2019,3,Semi-Furnished,Pool,-1.295926,36.790465,14338329
1908,Garissa,Bungalow,6,1,1142,2019,3,Semi-Furnished,"Parking, Garden, Playground",-0.473756,39.67709,4975116
1909,Naivasha,Bungalow,4,2,1323,2022,0,Furnished,"Gym, Parking, Pool",-0.681765,36.39386,7773938
1910,Malindi,Apartment,1,1,2404,2023,0,Semi-Furnished,"Pool, Playground",-3.175135,40.139356,18021820
1911,Naivasha,Townhouse,3,4,1328,2024,1,Semi-Furnished,"Playground, Security, Gym",-0.756526,36.469122,7720731
1912,Kisumu,Villa,2,2,2037,2022,3,Furnished,"Pool, Playground, Security, Parking",-0.1348,34.805328,12820437
1913,Thika,Villa,2,5,2198,2024,2,Furnished,Pool,-0.996628,37.029636,14156201
1914,Nakuru,House,4,2,3969,2019,2,Unfurnished,"Garden, Parking, Playground, Security",-0.281683,36.039146,30171072
1915,Nairobi,Villa,3,2,2635,2018,1,Semi-Furnished,"Parking, Garden, Gym",-1.330987,36.833389,32834872
1916,Eldoret,Villa,4,4,3390,2023,1,Semi-Furnished,"Playground, Garden, Security",0.528808,35.259489,19485700
1917,Eldoret,Apartment,1,2,2939,2018,0,Unfurnished,"Garden, Security, Parking",0.477782,35.260378,23229930
1918,Thika,House,5,2,3551,2020,0,Unfurnished,"Parking, Gym, Playground, Security",-0.992424,37.112331,25424824
1919,Nairobi,Bungalow,6,2,2114,2018,0,Unfurnished,Parking,-1.28517,36.866437,23431200
1920,Thika,Townhouse,2,5,1247,2021,3,Semi-Furnished,"Garden, Pool",-0.987534,37.118203,8307495
1921,Kisumu,Villa,1,5,3783,2021,3,Furnished,Playground,-0.057029,34.802631,27460169
1922,Naivasha,Apartment,5,3,2874,2021,2,Semi-Furnished,"Pool, Playground, Garden",-0.716095,36.392336,20581356
1923,Naivasha,Townhouse,6,3,2931,2022,3,Semi-Furnished,"Pool, Garden, Playground, Gym",-0.729242,36.461151,16190135
1924,Naivasha,House,4,3,1833,2023,3,Unfurnished,"Garden, Playground",-0.73619,36.476161,12657362
1925,Malindi,Villa,4,3,3049,2023,0,Unfurnished,"Garden, Playground",-3.19871,40.164649,22383290
1926,Kisumu,Bungalow,1,4,3234,2022,3,Semi-Furnished,"Garden, Pool, Parking, Playground",-0.063781,34.720479,30715631
1927,Malindi,House,2,4,3528,2023,1,Semi-Furnished,"Garden, Gym, Parking",-3.177515,40.151528,22712168
1928,Nairobi,Bungalow,3,1,3275,2024,2,Unfurnished,"Garden, Gym",-1.303739,36.78746,42094240
1929,Mombasa,Villa,2,5,3328,2020,0,Semi-Furnished,Playground,-4.026075,39.671334,33401459
1930,Nakuru,Bungalow,2,2,1840,2023,3,Furnished,"Security, Pool, Parking, Garden",-0.326846,36.056894,12552472
1931,Wajir,Townhouse,2,2,3721,2018,0,Semi-Furnished,"Parking, Security, Playground",1.756699,40.024951,17368694
1932,Nairobi,Villa,3,1,3969,2018,0,Furnished,"Security, Parking, Garden",-1.33648,36.84748,42345998
1933,Nakuru,Townhouse,1,2,2056,2024,1,Furnished,"Parking, Garden",-0.288367,36.044297,12351087
1934,Eldoret,House,4,2,3262,2022,1,Furnished,"Playground, Pool, Garden, Security",0.541854,35.283157,25585902
1935,Garissa,House,2,5,2136,2021,2,Semi-Furnished,"Garden, Security, Parking, Gym",-0.498745,39.638846,9763299
1936,Eldoret,House,4,1,1731,2018,1,Semi-Furnished,"Security, Playground",0.543946,35.304098,10682140
1937,Naivasha,House,2,4,1472,2022,2,Semi-Furnished,"Playground, Gym, Security",-0.731893,36.476423,10104867
